TIMESTAMP,Delta_18O,Delta_D,Latitude,Longitude,Landscape,,,,,,,,,,,,,,,
200805272200,-13.02,-90.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805272300,-13.12,-81.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280000,-13.5,-79.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280100,-14.43,-95.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280200,-14.41,-95.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280300,-12.57,-83.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280400,-12.86,-88.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280500,-13.46,-91.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280600,-12.58,-81.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280700,-12.05,-82.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280800,-12.04,-85.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805280900,-10.76,-81.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281000,-9.3,-77.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281100,-10.4,-77.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281200,-11.79,-84.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281300,-11.45,-80.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281400,-11.38,-78.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281500,-11.21,-79.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281600,-11.25,-80.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281700,-10.21,-80.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281800,-10.21,-83.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805281900,-9.81,-82.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805282000,-11.66,-86.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805282100,-17.3,-104,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805282200,-20.94,-133.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805282300,-20.61,-138.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290000,-19.21,-124.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290100,-17.57,-122.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290200,-17.94,-121.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290300,-15.19,-108.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290400,-15.02,-104.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290500,-15.12,-106.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290600,-14,-100.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290700,-13.28,-97.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290800,-11.18,-87.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805290900,-10.22,-85.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291000,-8.62,-89.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291100,-10.13,-88.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291200,-9.83,-85.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291300,-11.46,-95.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291400,-13.53,-101.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291500,-14.22,-107.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291600,-18.18,-130.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291700,-16.7,-115.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291800,-23.4,-143.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805291900,-19.79,-142.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805292000,-18.85,-150.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805292100,-18.85,-144.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805292200,-17.64,-132.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805292300,-16.92,-115.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300000,-18.22,-117.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300100,-18.63,-112.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300200,-18.03,-122.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300300,-17.73,-132.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300400,-16.4,-118.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300500,-14.98,-112.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300600,-16.03,-110.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300700,-14.74,-106.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300800,-14.5,-109.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805300900,-12.47,-99.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301000,-12.76,-98.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301100,-13.28,-99.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301200,-12.52,-97.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301300,-10.48,-91.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301400,-10.72,-93.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301500,-11.36,-93.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301600,-11.39,-95.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301700,-11.49,-95.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301800,-10.41,-92.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805301900,-9.99,-96.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805302000,-10.5,-96.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805302100,-10.56,-95.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805302200,-10.15,-89.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805302300,-11.14,-84.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310000,-11.26,-83.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310100,-11,-73.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310200,-10.58,-75,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310300,-11.13,-74.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310400,-11.07,-70.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310500,-11.16,-78.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310600,-10.56,-73,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310700,-9.9,-75.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310800,-9.67,-69.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805310900,-10.61,-75.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311000,-10.13,-72.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311100,-9.59,-74.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311200,-9.72,-75,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311300,-9.31,-79.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311400,-9.45,-78.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311500,-9.59,-77.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311600,-10.59,-83.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311700,-11.81,-85.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311800,-11.68,-89,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805311900,-10.52,-89.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805312000,-11.17,-90.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805312100,-11.4,-90.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805312200,-15.23,-106.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200805312300,-17.71,-120.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010000,-20.19,-137.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010100,-19.92,-136.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010200,-19.04,-135.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010300,-19.14,-136.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010400,-19.19,-138,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010500,-17.33,-133.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010600,-19.89,-136.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010700,-17.17,-127,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010800,-17.48,-130.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806010900,-20.19,-150.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011000,-16.9,-134.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011100,-18.57,-142.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011200,-18.32,-142.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011300,-19.24,-146.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011400,-18.15,-143.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011500,-18.74,-146.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011600,-17.2,-142.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011700,-17.52,-139.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011800,-16.61,-139.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806011900,-16.94,-139,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806012000,-16.74,-137.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806012100,-16.29,-136.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806012200,-15.49,-126.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806012300,-18.7,-136.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020000,-18.05,-131.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020100,-17.92,-128.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020200,-18.24,-131.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020300,-18.88,-133.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020400,-18.09,-129.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020500,-18.3,-134.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020600,-17.43,-127.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020700,-17.83,-126.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020800,-16.46,-126.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806020900,-14.23,-115,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021000,-14.54,-118.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021100,-14.14,-120.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021200,-14.74,-122.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021300,-14.92,-120.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021400,-15.75,-126.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021500,-15.97,-126,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021600,-14.43,-117.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021700,-14.44,-117.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021800,-13.98,-119.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806021900,-15.03,-123.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806022000,-15.69,-125.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806022100,-15.58,-125.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806022200,-16.22,-128.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806022300,-19.55,-141,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030000,-20.03,-144.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030100,-20.54,-150.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030200,-20.31,-146.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030300,-19.71,-144.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030400,-19.94,-145.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030500,-19.41,-142,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030600,-19.32,-143.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030700,-19.63,-143.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030800,-20.4,-152.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806030900,-21.81,-159.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031000,-22.81,-164.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031100,-22.61,-164.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031200,-22.76,-165.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031300,-22.25,-161.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031400,-23.15,-165.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031500,-22.74,-165.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031600,-21.57,-162.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031700,-21.66,-159.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031800,-22.01,-160.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806031900,-22.49,-162.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806032000,-22.95,-166.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806032100,-23.12,-165.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806032200,-22.89,-165.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806032300,-23.29,-154.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040000,-22.74,-161.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040100,-22.65,-158.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040200,-21.76,-154.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040300,-21.6,-154.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040400,-21.12,-148.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040500,-20.43,-147.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040600,-19.35,-141,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040700,-19.44,-141.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040800,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806040900,-15.79,-127.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041000,-15.82,-125.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041100,-15.7,-127,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041200,-16.31,-129.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041300,-16.33,-130.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041400,-16.07,-126.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041500,-17.47,-122,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041600,-17.87,-122.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041700,-19.05,-125.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041800,-18.82,-129.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806041900,-19.06,-130.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806042000,-19.04,-132.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806042100,-18.12,-133.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806042200,-17.73,-125.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806042300,-17.63,-123.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050000,-17.52,-120.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050200,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050300,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050400,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050500,-14.49,-112.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050600,-13.7,-108.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050700,-12.28,-104.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050800,-13.73,-108.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806050900,-14.55,-113.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051000,-14.58,-114.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051100,-14.77,-116.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051200,-15.07,-117.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051300,-15.42,-119,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051400,-16.27,-122.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051500,-16.75,-126.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051600,-17.19,-129.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051700,-17.64,-130.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051800,-16.88,-126,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806051900,-16.94,-123.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806052000,-16.64,-120.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806052100,-17.64,-124.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806052200,-17.28,-122.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806052300,-17.93,-123.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060000,-17.6,-122.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060100,-17.32,-114.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060200,-17.26,-123.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060300,-18.83,-129.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060400,-18.54,-126.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060500,-19.14,-132.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060600,-20.27,-140.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060700,-20.48,-144.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060800,-20.33,-145.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806060900,-19.62,-141.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061000,-18.49,-137,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061100,-17.97,-134.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061200,-18.38,-136.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061300,-17.81,-132.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061400,-17.41,-127.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061500,-16.44,-120.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061600,-16.25,-120.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061700,-16.79,-123.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061800,-16.44,-122.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806061900,-16.77,-123.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806062000,-17.45,-127.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806062100,-18.24,-129.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806062200,-16.38,-120.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806062300,-15.81,-115.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070000,-15.48,-109.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070100,-15.16,-107.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070200,-15.25,-107.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070300,-15.17,-105.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070400,-14.14,-98.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070500,-14.55,-99.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070600,-14.34,-97,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070700,-14.12,-98.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070800,-13.68,-96.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806070900,-13.19,-96,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071000,-11.34,-91.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071100,-11.85,-93.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071200,-13.73,-103.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071300,-14.67,-108.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071400,-15.47,-111,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071500,-15.6,-114.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071600,-15.54,-113.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806071700,-15.11,-110.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
