TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,U,WD
201405130200,-6,6.886,27650.84993,-10.26,-9999,-70.34,-9999,27.06,0.789,101.112,-9999,-9999,8,163.9
201405130215,-6,6.84,27446.17123,-10.29,-9999,-70.52,-9999,27.03,0.786,101.11,-9999,-9999,8.3,159.8
201405130230,-6,6.793,27398.93314,-10.29,-9999,-70.64,-9999,26.98,0.788,101.099,-9999,-9999,9.3,165.3
201405130245,-6,6.747,27320.19919,-10.27,-9999,-70.66,-9999,26.96,0.784,101.093,-9999,-9999,9,158.7
201405130300,-6,6.701,27162.7171,-10.29,-9999,-70.74,-9999,26.9,0.782,101.082,-9999,-9999,9.4,163
201405130315,-6,6.655,27083.96895,-10.32,-9999,-70.89,-9999,26.9,0.779,101.08,-9999,-9999,9.1,160.6
201405130330,-6,6.61,27036.71778,-10.34,-9999,-71.07,-9999,26.9,0.782,101.095,-9999,-9999,8.8,162.7
201405130345,-6,6.563,27225.71221,-10.28,-9999,-70.85,-9999,26.84,0.79,101.083,-9999,-9999,10.2,166.2
201405130400,-6,6.517,27162.7171,-10.27,-9999,-70.78,-9999,26.81,0.785,101.087,-9999,-9999,10.1,162.7
201405130415,-6,6.471,27209.96372,-10.24,-9999,-70.7,-9999,26.78,0.787,101.098,-9999,-9999,10.2,165.6
201405130430,-6,6.425,26863.44892,-10.3,-9999,-71.01,-9999,26.84,0.776,101.093,-9999,-9999,9.9,163.8
201405130445,-6,6.378,27036.71778,-10.29,-9999,-70.88,-9999,26.8,0.783,101.091,-9999,-9999,11.1,167.3
201405130500,-6,6.332,26863.44892,-10.29,-9999,-71.02,-9999,26.75,0.78,101.1,-9999,-9999,10.6,168.6
201405130515,-6,6.286,26516.84238,-10.36,-9999,-71.37,-9999,26.77,0.77,101.107,-9999,-9999,10.2,168.9
201405130530,-6,6.24,26894.95405,-10.27,-9999,-71.04,-9999,26.73,0.781,101.107,-9999,-9999,10.7,168.9
201405130545,-6,6.194,26847.69606,-10.29,-9999,-71.14,-9999,26.69,0.785,101.108,-9999,-9999,11,170.1
201405130600,-6,6.148,26516.84238,-10.33,-9999,-71.49,-9999,26.65,0.777,101.137,-9999,-9999,10.6,169.7
201405130615,-6,6.102,26453.81315,-10.33,-9999,-71.55,-9999,26.68,0.773,101.161,-9999,-9999,11.1,165.6
201405130630,-6,6.055,26800.43637,-10.28,-9999,-71.21,-9999,26.7,0.781,101.163,-9999,-9999,11.6,167.6
201405130645,-6,6.008,26595.62465,-10.31,-9999,-71.38,-9999,26.71,0.777,101.18,-9999,-9999,11.6,167
201405130700,-6,5.961,26721.66642,-10.25,-9999,-71.2,-9999,26.7,0.779,101.206,-9999,-9999,11.1,167.4
201405130715,-6,5.915,26422.2974,-10.32,-9999,-71.45,-9999,26.7,0.771,101.228,-9999,-9999,11.1,161
201405130730,-6,5.869,26784.68276,-10.26,-9999,-71.19,-9999,26.71,0.78,101.271,-9999,-9999,10.5,163.3
201405130745,-6,5.823,26674.40218,-10.28,-9999,-71.24,-9999,26.68,0.781,101.283,-9999,-9999,10.5,161.4
201405130800,-6,5.778,26438.05537,-10.32,-9999,-71.53,-9999,26.7,0.771,101.291,-9999,-9999,10,155.7
201405130815,-6,5.732,27005.21606,-10.23,-9999,-71.02,-9999,26.7,0.789,101.288,-9999,-9999,9.9,159.2
201405130830,-6,5.687,26564.11231,-10.33,-9999,-71.48,-9999,26.69,0.776,101.319,-9999,-9999,9.4,154.1
201405130845,-6,5.642,26611.38054,-10.31,-9999,-71.4,-9999,26.69,0.776,101.366,-9999,-9999,9.9,156.5
201405130900,-6,5.596,26579.86858,-10.33,-9999,-71.48,-9999,26.69,0.778,101.389,-9999,-9999,9.1,153.7
201405130915,-6,5.55,26595.62465,-10.32,-9999,-71.46,-9999,26.71,0.774,101.392,-9999,-9999,9.2,153.8
201405130930,-6,5.504,26485.32815,-10.35,-9999,-71.65,-9999,26.72,0.772,101.376,-9999,-9999,8.3,147
201405130945,-6,5.458,26642.89174,-10.35,-9999,-71.62,-9999,26.79,0.773,101.387,-9999,-9999,9,147.4
201405131000,-6,5.411,26311.9863,-10.36,-9999,-71.84,-9999,26.84,0.762,101.391,-9999,-9999,8.7,148.3
201405131015,-6,5.365,26375.02235,-10.37,-9999,-71.81,-9999,26.88,0.762,101.397,-9999,-9999,8.5,142
201405131030,-6,5.319,26627.13623,-10.35,-9999,-71.74,-9999,26.91,0.77,101.37,-9999,-9999,8.7,143.3
201405131045,-6,5.274,26516.84238,-10.39,-9999,-71.82,-9999,26.9,0.768,101.368,-9999,-9999,8.9,145.8
201405131100,-6,5.228,26375.02235,-10.4,-9999,-72.03,-9999,26.9,0.762,101.352,-9999,-9999,9.1,145.8
201405131115,-6,5.183,26705.91187,-10.36,-9999,-71.71,-9999,26.87,0.773,101.332,-9999,-9999,8.6,147.5
201405131130,-6,5.137,26248.94721,-10.41,-9999,-72.17,-9999,26.87,0.759,101.332,-9999,-9999,8.7,145.3
201405131145,-6,5.091,26658.64706,-10.36,-9999,-71.73,-9999,26.88,0.77,101.329,-9999,-9999,8.8,147
201405131200,-6,5.044,26343.5047,-10.45,-9999,-72.27,-9999,26.9,0.76,101.304,-9999,-9999,8.7,144
201405131215,-6,4.998,26138.6215,-10.46,-9999,-72.56,-9999,26.9,0.752,101.28,-9999,-9999,8.2,140.4
201405131230,-6,4.951,26122.85992,-10.51,-9999,-72.71,-9999,26.98,0.75,101.262,-9999,-9999,8.2,137.3
201405131245,-6,4.904,26375.02235,-10.44,-9999,-72.36,-9999,26.97,0.762,101.25,-9999,-9999,8.5,142.9
201405131300,-6,4.858,3166426.693,-9999,-9999,-9999,-9999,27.04,0.75,101.218,-9999,-9999,9,139.4
201405131315,-6,4.813,3166426.693,-9999,-9999,-9999,-9999,27,0.755,101.192,-9999,-9999,8.3,138.6
201405131330,-6,4.767,25839.11915,-10.59,-9999,-73.78,-9999,27.05,0.744,101.174,-9999,-9999,9.5,140.4
201405131345,-6,4.721,26248.94721,-10.54,-9999,-73.33,-9999,27.11,0.749,101.159,-9999,-9999,8.9,134.3
201405131400,-6,4.675,25996.7605,-10.6,-9999,-73.68,-9999,27.06,0.741,101.108,-9999,-9999,9.1,137.7
201405131415,-6,4.628,26280.46713,-10.57,-9999,-73.45,-9999,27.07,0.749,101.106,-9999,-9999,7.9,136.9
201405131430,-6,4.58,26248.94721,-10.58,-9999,-73.52,-9999,27.08,0.748,101.084,-9999,-9999,8.9,140.3
201405131445,-6,4.532,26201.6659,-10.59,-9999,-73.64,-9999,27.08,0.748,101.058,-9999,-9999,8.7,139.1
201405131500,-6,4.485,25996.7605,-10.65,-9999,-73.97,-9999,27.16,0.738,101.042,-9999,-9999,9.8,140.6
201405131515,-6,4.438,26044.04921,-10.65,-9999,-74,-9999,27.13,0.741,101.045,-9999,-9999,8.6,137
201405131530,-6,4.391,25902.17796,-10.67,-9999,-74.32,-9999,27.2,0.734,101.046,-9999,-9999,9,140.5
201405131545,-6,4.345,26059.81173,-10.66,-9999,-74.14,-9999,27.19,0.739,101.041,-9999,-9999,9,142.4
201405131600,-6,4.297,25965.23375,-10.69,-9999,-74.4,-9999,27.2,0.734,101.05,-9999,-9999,8.4,138.3
201405131615,-6,4.25,25902.17796,-10.71,-9999,-74.52,-9999,27.2,0.733,101.06,-9999,-9999,9.3,135.1
201405131630,-6,4.202,25980.99722,-10.71,-9999,-74.48,-9999,27.2,0.738,101.073,-9999,-9999,8.2,134.4
201405131645,-6,4.154,26453.81315,-10.66,-9999,-74.01,-9999,27.21,0.749,101.096,-9999,-9999,8.7,138.8
201405131700,-6,4.106,26248.94721,-10.69,-9999,-74.23,-9999,27.15,0.746,101.11,-9999,-9999,8.4,137.4
201405131715,-6,4.058,25902.17796,-10.75,-9999,-74.82,-9999,27.2,0.735,101.108,-9999,-9999,8.4,135.9
201405131730,-6,4.01,25886.41354,-10.75,-9999,-74.87,-9999,27.18,0.735,101.106,-9999,-9999,8,144
201405131745,-6,3.963,25744.52522,-10.82,-9999,-75.16,-9999,27.21,0.728,101.117,-9999,-9999,7.8,143.5
201405131800,-6,3.917,26217.42653,-10.74,-9999,-74.62,-9999,27.2,0.746,101.149,-9999,-9999,7.6,139.8
201405131815,-6,3.871,26248.94721,-10.74,-9999,-74.57,-9999,27.2,0.746,101.163,-9999,-9999,7.8,139.2
201405131830,-6,3.826,25902.17796,-10.8,-9999,-75.12,-9999,27.2,0.734,101.173,-9999,-9999,7.3,137.2
201405131845,-6,3.779,25996.7605,-10.78,-9999,-75.09,-9999,27.2,0.739,101.187,-9999,-9999,7.2,140.3
201405131900,-6,3.733,26469.57075,-10.69,-9999,-74.54,-9999,27.16,0.751,101.202,-9999,-9999,7.2,148.4
201405131915,-6,3.686,26406.53924,-10.74,-9999,-74.8,-9999,27.19,0.751,101.22,-9999,-9999,7.9,151.2
201405131930,-6,3.639,26185.90508,-10.76,-9999,-75.1,-9999,27.2,0.742,101.236,-9999,-9999,8.3,149.8
201405131945,-6,3.593,26390.78089,-10.72,-9999,-74.85,-9999,27.2,0.75,101.263,-9999,-9999,7.5,148
201405132000,-6,3.547,26201.6659,-10.76,-9999,-75.13,-9999,27.2,0.744,101.286,-9999,-9999,7.7,145.3
201405132015,-6,3.5,26359.26362,-10.74,-9999,-74.97,-9999,27.19,0.75,101.281,-9999,-9999,8.1,147
201405132030,-6,3.454,26107.09816,-10.78,-9999,-75.24,-9999,27.17,0.74,101.273,-9999,-9999,7.6,138.4
201405132045,-6,3.407,25980.99722,-10.81,-9999,-75.42,-9999,27.18,0.738,101.293,-9999,-9999,7.4,139.4
201405132100,-6,3.36,26690.15712,-10.68,-9999,-74.49,-9999,27.09,0.763,101.307,-9999,-9999,7,137.7
201405132115,-6,3.313,26501.08536,-10.71,-9999,-74.65,-9999,27,0.76,101.301,-9999,-9999,7,141.3
201405132130,-6,3.266,26485.32815,-10.73,-9999,-74.71,-9999,27,0.761,101.304,-9999,-9999,7,142.1
201405132145,-6,3.219,26422.2974,-10.76,-9999,-74.89,-9999,27,0.76,101.3,-9999,-9999,7.3,143.8
201405132200,-6,3.172,26422.2974,-10.76,-9999,-74.95,-9999,27,0.761,101.3,-9999,-9999,7.3,145.9
201405132215,-6,3.125,26091.33621,-10.81,-9999,-75.34,-9999,26.93,0.752,101.299,-9999,-9999,6.8,139
201405132230,-6,3.077,26107.09816,-10.8,-9999,-75.28,-9999,26.9,0.752,101.285,-9999,-9999,6.8,145.9
201405132245,-6,3.029,25902.17796,-10.84,-9999,-75.61,-9999,26.9,0.747,101.273,-9999,-9999,6.8,142.6
201405132300,-6,2.983,26343.5047,-10.74,-9999,-74.91,-9999,26.84,0.766,101.274,-9999,-9999,5.9,150.1
201405132315,-6,2.936,26453.81315,-10.68,-9999,-74.64,-9999,26.8,0.768,101.276,-9999,-9999,6.5,151.3
201405132330,-6,2.889,26280.46713,-10.72,-9999,-74.88,-9999,26.79,0.765,101.261,-9999,-9999,5.9,151.9
201405132345,-6,2.843,26438.05537,-10.7,-9999,-74.7,-9999,26.71,0.772,101.241,-9999,-9999,6.5,154
201405140000,-6,2.798,26406.53924,-10.69,-9999,-74.72,-9999,26.7,0.772,101.244,-9999,-9999,6.6,150.3
201405140015,-6,2.753,26296.22681,-10.71,-9999,-74.98,-9999,26.7,0.77,101.242,-9999,-9999,6.7,153.5
201405140030,-6,2.707,26784.68276,-10.57,-9999,-74.19,-9999,26.61,0.786,101.224,-9999,-9999,6.8,155
201405140045,-6,2.662,26375.02235,-10.69,-9999,-74.77,-9999,26.53,0.776,101.21,-9999,-9999,6.5,160.8
201405140100,-6,2.617,26217.42653,-10.72,-9999,-75.07,-9999,26.54,0.773,101.204,-9999,-9999,6.4,159.3
201405140115,-6,2.571,26721.66642,-10.62,-9999,-74.35,-9999,26.52,0.787,101.179,-9999,-9999,7,165.7
201405140130,-6,2.525,26280.46713,-10.68,-9999,-74.86,-9999,26.48,0.776,101.168,-9999,-9999,7,163.8
201405140145,-6,2.479,26485.32815,-10.67,-9999,-74.64,-9999,26.44,0.786,101.146,-9999,-9999,6.6,163.3
201405140200,-6,2.433,26154.38288,-10.7,-9999,-75.1,-9999,26.4,0.776,101.14,-9999,-9999,6,158.6
201405140215,-6,2.387,26248.94721,-10.7,-9999,-74.99,-9999,26.4,0.779,101.141,-9999,-9999,5,151.1
201405140230,-6,2.341,26311.9863,-10.69,-9999,-74.73,-9999,26.4,0.782,101.123,-9999,-9999,5,153.9
201405140245,-6,2.295,26359.26362,-10.66,-9999,-74.55,-9999,26.4,0.783,101.108,-9999,-9999,4.8,155.2
201405140300,-6,2.251,26170.14408,-10.69,-9999,-74.9,-9999,26.4,0.778,101.104,-9999,-9999,4.3,152.2
201405140315,-6,2.206,26280.46713,-10.64,-9999,-74.7,-9999,26.4,0.78,101.112,-9999,-9999,3.8,152.8
201405140330,-6,2.161,26154.38288,-10.69,-9999,-74.8,-9999,26.4,0.777,101.119,-9999,-9999,4.5,156.3
201405140345,-6,2.117,26059.81173,-10.68,-9999,-74.75,-9999,26.37,0.776,101.125,-9999,-9999,4.5,158.2
201405140400,-6,2.072,25586.85351,-10.77,-9999,-75.63,-9999,26.39,0.763,101.146,-9999,-9999,4,149.4
201405140415,-6,2.027,3166426.693,-9999,-9999,-9999,-9999,26.4,0.777,101.147,-9999,-9999,4.4,156.3
201405140430,-6,1.982,3166426.693,-9999,-9999,-9999,-9999,26.31,0.777,101.159,-9999,-9999,4.3,155.2
201405140445,-6,1.937,3166426.693,-9999,-9999,-9999,-9999,26.32,0.769,101.177,-9999,-9999,4.6,155.6
201405140500,-6,1.893,25760.29135,-10.78,-9999,-75.77,-9999,26.32,0.773,101.196,-9999,-9999,5,163.2
201405140515,-6,1.849,25933.70624,-10.77,-9999,-75.38,-9999,26.33,0.774,101.217,-9999,-9999,5.2,168.7
201405140530,-6,1.805,25728.75891,-10.86,-9999,-75.86,-9999,26.34,0.768,101.221,-9999,-9999,5.7,165.6
201405140545,-6,1.759,25712.9924,-10.87,-9999,-76.01,-9999,26.33,0.767,101.246,-9999,-9999,5.1,165.7
201405140600,-6,1.714,25744.52522,-10.88,-9999,-75.98,-9999,26.38,0.766,101.263,-9999,-9999,5.6,165.2
201405140615,-6,1.667,25571.08529,-10.92,-9999,-76.33,-9999,26.4,0.762,101.26,-9999,-9999,6,164.9
201405140630,-6,1.62,25712.9924,-10.85,-9999,-75.97,-9999,26.4,0.765,101.264,-9999,-9999,6.5,165.3
201405140645,-6,1.575,25602.62153,-10.89,-9999,-76.19,-9999,26.45,0.759,101.284,-9999,-9999,7,160.7
201405140700,-6,1.529,25665.69174,-10.84,-9999,-75.93,-9999,26.56,0.754,101.303,-9999,-9999,7.1,158.1
201405140715,-6,1.484,25681.45881,-10.87,-9999,-76.01,-9999,26.6,0.752,101.327,-9999,-9999,6.7,156.5
201405140730,-6,1.44,26280.46713,-10.75,-9999,-75.16,-9999,26.6,0.772,101.34,-9999,-9999,7.5,156.5
201405140745,-6,1.396,25996.7605,-10.82,-9999,-75.59,-9999,26.67,0.761,101.345,-9999,-9999,8.7,158.8
201405140800,-6,1.352,25634.15701,-10.91,-9999,-76.19,-9999,26.73,0.747,101.355,-9999,-9999,8.6,158.9
201405140815,-6,1.307,26185.90508,-10.77,-9999,-75.13,-9999,26.76,0.763,101.373,-9999,-9999,8.1,161.4
201405140830,-6,1.262,25949.47009,-10.8,-9999,-75.32,-9999,26.73,0.757,101.385,-9999,-9999,8.7,161.5
201405140845,-6,1.217,25760.29135,-10.82,-9999,-75.39,-9999,26.8,0.747,101.397,-9999,-9999,9,161.9
201405140900,-6,1.173,26012.52359,-10.75,-9999,-74.74,-9999,26.8,0.753,101.39,-9999,-9999,8.4,162
201405140915,-6,1.128,25681.45881,-10.83,-9999,-75.2,-9999,26.81,0.746,101.388,-9999,-9999,8.7,163.3
201405140930,-6,1.083,25728.75891,-10.8,-9999,-74.95,-9999,26.86,0.744,101.38,-9999,-9999,9.5,166
201405140945,-6,1.038,25949.47009,-10.74,-9999,-74.4,-9999,26.88,0.751,101.396,-9999,-9999,9.7,166.1
201405141000,-6,0.993,25854.88414,-10.75,-9999,-74.43,-9999,26.9,0.748,101.39,-9999,-9999,9.8,168.4
201405141015,-6,0.948,25302.99658,-10.86,-9999,-75.24,-9999,26.92,0.731,101.384,-9999,-9999,9.7,165.4
201405141030,-6,0.903,25460.70247,-10.83,-9999,-74.88,-9999,27,0.733,101.359,-9999,-9999,9.4,165.2
201405141045,-6,0.858,25996.7605,-10.68,-9999,-73.83,-9999,26.99,0.746,101.35,-9999,-9999,9.2,164.6
201405141100,-6,0.813,25508.01053,-10.75,-9999,-74.17,-9999,27.07,0.73,101.34,-9999,-9999,10,164.1
201405141115,-6,0.769,25318.76802,-10.78,-9999,-74.52,-9999,27.09,0.722,101.326,-9999,-9999,10,163.4
201405141130,-6,0.723,25634.15701,-10.79,-9999,-74.45,-9999,27.1,0.731,101.304,-9999,-9999,10.4,166.1
201405141145,-6,0.678,25492.24137,-10.81,-9999,-74.64,-9999,27.1,0.729,101.278,-9999,-9999,10.5,168.2
201405141200,-6,0.633,25807.5886,-10.76,-9999,-74.34,-9999,27.1,0.738,101.266,-9999,-9999,9.9,170.1
201405141215,-6,0.587,26028.2865,-10.74,-9999,-74.14,-9999,27.04,0.747,101.254,-9999,-9999,9.9,166.1
201405141230,-6,0.541,25917.9422,-10.72,-9999,-74.19,-9999,27.12,0.739,101.265,-9999,-9999,9.3,161.1
201405141245,-6,0.495,26185.90508,-10.69,-9999,-73.82,-9999,27.14,0.746,101.259,-9999,-9999,9.4,161.3
201405141300,-6,0.45,26390.78089,-10.63,-9999,-73.46,-9999,27.18,0.75,101.247,-9999,-9999,9.3,162.2
201405141315,-6,0.404,26438.05537,-10.6,-9999,-73.42,-9999,27.18,0.752,101.207,-9999,-9999,9.9,164.8
201405141330,-6,0.358,26107.09816,-10.66,-9999,-73.67,-9999,27.2,0.741,101.168,-9999,-9999,10.3,171.1
201405141345,-6,0.313,25965.23375,-10.65,-9999,-73.73,-9999,27.21,0.735,101.16,-9999,-9999,9.9,171.6
201405141400,-6,0.266,26138.6215,-10.57,-9999,-73.22,-9999,27.3,0.738,101.153,-9999,-9999,9.9,172.7
201405141415,-6,0.22,26296.22681,-10.53,-9999,-72.9,-9999,27.3,0.743,101.138,-9999,-9999,9.9,171.7
201405141430,-6,0.176,26406.53924,-10.49,-9999,-72.52,-9999,27.26,0.747,101.131,-9999,-9999,10.6,172.6
201405141445,-6,0.132,26138.6215,-10.48,-9999,-72.61,-9999,27.2,0.74,101.118,-9999,-9999,11,171
201405141500,-6,0.087,26327.7456,-10.49,-9999,-72.55,-9999,27.2,0.747,101.12,-9999,-9999,10.4,166.9
201405141515,-6,0.043,26989.46491,-10.34,-9999,-71.85,-9999,27.2,0.764,101.127,-9999,-9999,9.5,162.6
201405141530,-6,-0.002,27257.20863,-10.29,-9999,-71.53,-9999,27.21,0.771,101.122,-9999,-9999,9.2,153.5
201405141545,-6,-0.046,27335.94636,-10.23,-9999,-71.38,-9999,27.3,0.771,101.114,-9999,-9999,10.5,165.1
201405141600,-6,-0.091,27461.91688,-10.2,-9999,-71.17,-9999,27.3,0.775,101.131,-9999,-9999,10.1,166.5
201405141615,-6,-0.136,27257.20863,-10.25,-9999,-71.52,-9999,27.23,0.769,101.151,-9999,-9999,9.5,161.1
201405141630,-6,-0.18,26847.69606,-10.34,-9999,-71.95,-9999,27.26,0.759,101.164,-9999,-9999,9.4,160.5
201405141645,-6,-0.225,26579.86858,-10.41,-9999,-72.33,-9999,27.25,0.752,101.169,-9999,-9999,8.9,160.7
201405141700,-6,-0.269,26170.14408,-10.48,-9999,-72.8,-9999,27.24,0.74,101.156,-9999,-9999,9.5,163.3
201405141715,-6,-0.314,26201.6659,-10.46,-9999,-72.66,-9999,27.25,0.741,101.18,-9999,-9999,9.7,165.1
201405141730,-6,-0.359,25886.41354,-10.52,-9999,-72.92,-9999,27.2,0.732,101.175,-9999,-9999,9.7,165.9
201405141745,-6,-0.403,3166426.693,-9999,-9999,-9999,-9999,27.2,0.739,101.162,-9999,-9999,10,166.6
201405141800,-6,-0.448,3166426.693,-9999,-9999,-9999,-9999,27.2,0.734,101.173,-9999,-9999,9.9,168.4
201405141815,-6,-0.493,3166426.693,-9999,-9999,-9999,-9999,27.2,0.73,101.186,-9999,-9999,9.5,168.9
201405141830,-6,-0.539,25460.70247,-10.67,-9999,-73.78,-9999,27.26,0.723,101.191,-9999,-9999,9.3,173.4
201405141845,-6,-0.584,25681.45881,-10.63,-9999,-73.49,-9999,27.29,0.728,101.193,-9999,-9999,9.8,173.9
201405141900,-6,-0.628,26044.04921,-10.58,-9999,-73.3,-9999,27.2,0.739,101.205,-9999,-9999,10.4,172.3
201405141915,-6,-0.673,26453.81315,-10.51,-9999,-72.9,-9999,27.2,0.751,101.223,-9999,-9999,9.6,169.9
201405141930,-6,-0.716,26343.5047,-10.48,-9999,-72.92,-9999,27.2,0.747,101.25,-9999,-9999,9,168.1
201405141945,-6,-0.76,26516.84238,-10.47,-9999,-72.72,-9999,27.2,0.753,101.276,-9999,-9999,8.1,169.1
201405142000,-6,-0.803,26438.05537,-10.47,-9999,-72.98,-9999,27.24,0.749,101.297,-9999,-9999,8.1,168.3
201405142015,-6,-0.846,26721.66642,-10.44,-9999,-72.8,-9999,27.21,0.759,101.295,-9999,-9999,8.8,172.2
201405142030,-6,-0.89,26816.18979,-10.4,-9999,-72.63,-9999,27.2,0.764,101.291,-9999,-9999,9.3,169.4
201405142045,-6,-0.934,26516.84238,-10.46,-9999,-72.9,-9999,27.2,0.753,101.314,-9999,-9999,9.3,164
201405142100,-6,-0.978,26501.08536,-10.48,-9999,-72.9,-9999,27.12,0.757,101.313,-9999,-9999,9.4,163.1
201405142115,-6,-1.022,26122.85992,-10.55,-9999,-73.35,-9999,27.1,0.746,101.31,-9999,-9999,9.2,158.3
201405142130,-6,-1.066,26091.33621,-10.57,-9999,-73.46,-9999,27.14,0.742,101.312,-9999,-9999,9,159.4
201405142145,-6,-1.113,26075.57406,-10.57,-9999,-73.4,-9999,27.1,0.746,101.319,-9999,-9999,8.9,157.9
201405142200,-6,-1.159,26280.46713,-10.51,-9999,-73.05,-9999,27.1,0.75,101.317,-9999,-9999,9.2,156.9
201405142215,-6,-1.204,26406.53924,-10.47,-9999,-72.82,-9999,27.02,0.757,101.307,-9999,-9999,9.2,160.2
201405142230,-6,-1.249,26122.85992,-10.53,-9999,-73.21,-9999,27.02,0.75,101.31,-9999,-9999,9.1,160.5
201405142245,-6,-1.293,25996.7605,-10.56,-9999,-73.4,-9999,27.04,0.744,101.309,-9999,-9999,9.2,158.5
201405142300,-6,-1.338,26737.42079,-10.41,-9999,-72.44,-9999,27,0.768,101.309,-9999,-9999,9.2,158.8
201405142315,-6,-1.382,26753.17497,-10.41,-9999,-72.35,-9999,26.92,0.769,101.32,-9999,-9999,9.5,160.4
201405142330,-6,-1.427,26595.62465,-10.44,-9999,-72.6,-9999,26.94,0.767,101.314,-9999,-9999,8.9,157.5
201405142345,-6,-1.471,26107.09816,-10.53,-9999,-73.15,-9999,26.96,0.75,101.312,-9999,-9999,9,158.6
201405150000,-6,-1.515,26107.09816,-10.56,-9999,-73.23,-9999,26.9,0.753,101.301,-9999,-9999,9,160.9
201405150015,-6,-1.56,26485.32815,-10.49,-9999,-72.69,-9999,26.9,0.768,101.311,-9999,-9999,9.1,164.8
201405150030,-6,-1.604,26122.85992,-10.57,-9999,-73.12,-9999,26.82,0.756,101.296,-9999,-9999,9.3,165.2
201405150045,-6,-1.648,26012.52359,-10.59,-9999,-73.24,-9999,26.82,0.756,101.288,-9999,-9999,8.7,168.9
201405150100,-6,-1.692,25902.17796,-10.63,-9999,-73.51,-9999,26.8,0.751,101.273,-9999,-9999,8.5,170.5
201405150115,-6,-1.735,25933.70624,-10.64,-9999,-73.62,-9999,26.79,0.756,101.261,-9999,-9999,9.4,166.6
201405150130,-6,-1.779,25602.62153,-10.72,-9999,-74.17,-9999,26.76,0.746,101.238,-9999,-9999,8.9,164.6
201405150145,-6,-1.822,25697.2257,-10.72,-9999,-74.11,-9999,26.77,0.748,101.23,-9999,-9999,8.9,166.4
201405150200,-6,-1.865,25397.62239,-10.78,-9999,-74.7,-9999,26.7,0.74,101.219,-9999,-9999,8.4,162.9
201405150215,-6,-1.908,25965.23375,-10.69,-9999,-74.03,-9999,26.7,0.757,101.21,-9999,-9999,8,162.1
201405150230,-6,-1.953,25839.11915,-10.7,-9999,-74.19,-9999,26.65,0.756,101.2,-9999,-9999,7.7,154.1
201405150245,-6,-1.997,25602.62153,-10.74,-9999,-74.39,-9999,26.7,0.747,101.186,-9999,-9999,7.9,149.3
201405150300,-6,-2.041,25649.92447,-10.73,-9999,-74.35,-9999,26.7,0.748,101.175,-9999,-9999,8.1,150.7
201405150315,-6,-2.086,25586.85351,-10.77,-9999,-74.55,-9999,26.69,0.747,101.176,-9999,-9999,8,147.5
201405150330,-6,-2.13,25980.99722,-10.66,-9999,-73.89,-9999,26.6,0.761,101.161,-9999,-9999,8.1,150.7
201405150345,-6,-2.174,25776.05729,-10.68,-9999,-74.14,-9999,26.65,0.754,101.149,-9999,-9999,8.1,152.5
201405150400,-6,-2.218,25413.39269,-10.76,-9999,-74.77,-9999,26.6,0.743,101.15,-9999,-9999,7.8,146.2
201405150415,-6,-2.261,25681.45881,-10.71,-9999,-74.36,-9999,26.6,0.754,101.15,-9999,-9999,7.6,145.1
201405150430,-6,-2.305,25728.75891,-10.69,-9999,-74.06,-9999,26.6,0.756,101.15,-9999,-9999,7.8,143.4
201405150445,-6,-2.348,25965.23375,-10.64,-9999,-73.77,-9999,26.6,0.76,101.152,-9999,-9999,7.6,140
201405150500,-6,-2.392,25980.99722,-10.64,-9999,-73.84,-9999,26.65,0.759,101.165,-9999,-9999,8.3,141.7
201405150515,-6,-2.435,25697.2257,-10.75,-9999,-74.4,-9999,26.7,0.75,101.187,-9999,-9999,8.1,142.1
201405150530,-6,-2.48,25712.9924,-10.75,-9999,-74.51,-9999,26.67,0.751,101.198,-9999,-9999,7.7,141
201405150545,-6,-2.525,25381.8519,-10.86,-9999,-75.07,-9999,26.63,0.741,101.209,-9999,-9999,8,142.5
201405150600,-6,-2.569,25728.75891,-10.79,-9999,-74.67,-9999,26.67,0.754,101.213,-9999,-9999,7.9,146.6
201405150615,-6,-2.613,25760.29135,-10.8,-9999,-74.74,-9999,26.62,0.753,101.252,-9999,-9999,8.2,147.4
201405150630,-6,-2.658,26028.2865,-10.71,-9999,-74.19,-9999,26.62,0.761,101.27,-9999,-9999,8.2,148.4
201405150645,-6,-2.703,25665.69174,-10.8,-9999,-74.68,-9999,26.67,0.748,101.268,-9999,-9999,8.2,145.3
201405150700,-6,-2.747,25476.47201,-10.87,-9999,-75.13,-9999,26.72,0.742,101.266,-9999,-9999,8.3,144.4
201405150715,-6,-2.792,25366.08121,-10.89,-9999,-75.48,-9999,26.7,0.74,101.29,-9999,-9999,8.2,143.8
201405150730,-6,-2.837,25571.08529,-10.87,-9999,-75.19,-9999,26.7,0.744,101.29,-9999,-9999,8.2,144.1
201405150745,-6,-2.881,25744.52522,-10.82,-9999,-74.84,-9999,26.71,0.75,101.304,-9999,-9999,8.1,139.6
201405150800,-6,-2.926,26044.04921,-10.76,-9999,-74.46,-9999,26.79,0.757,101.298,-9999,-9999,8.2,137.9
201405150815,-6,-2.973,26122.85992,-10.75,-9999,-74.47,-9999,26.78,0.758,101.306,-9999,-9999,8.6,134.3
