TIMESTAMP,Delta_18O,Delta_D,Latitude,Longitude,Landscape
201404102227,-11.93,"	-75.58",16.79S,145.70E,Coast
201404102228,-11.84,"	-75.41",16.79S,145.70E,Coast
201404102228,-11.89,"	-75.18",16.79S,145.70E,Coast
201404102228,-11.82,"	-75.13",16.79S,145.70E,Coast
201404102229,-11.95,"	-75.27",16.79S,145.70E,Coast
201404102229,-11.88,"	-75.58",16.79S,145.70E,Coast
201404102230,-11.92,"	-75.68",16.79S,145.70E,Coast
201404102230,-11.98,"	-75.82",16.79S,145.70E,Coast
201404102231,-11.96,"	-76.07",16.79S,145.70E,Coast
201404102231,-11.99,"	-76.04",16.79S,145.70E,Coast
201404102231,-11.98,"	-76.13",16.79S,145.70E,Coast
201404102232,-12.08,"	-76.17",16.79S,145.70E,Coast
201404102232,-12.06,"	-76.11",16.79S,145.70E,Coast
201404102233,-12.02,"	-76.22",16.79S,145.70E,Coast
201404102233,-11.98,"	-76.21",16.79S,145.70E,Coast
201404102234,-12.1,"	-76.20",16.79S,145.70E,Coast
201404102234,-11.98,"	-76.27",16.79S,145.70E,Coast
201404102234,-11.99,"	-76.25",16.79S,145.70E,Coast
201404102235,-12.05,"	-76.22",16.79S,145.70E,Coast
201404102235,-11.94,"	-76.13",16.79S,145.70E,Coast
201404102236,-11.99,"	-76.09",16.79S,145.70E,Coast
201404102236,-11.88,"	-76.04",16.79S,145.70E,Coast
201404102237,-11.95,"	-75.98",16.79S,145.70E,Coast
201404102237,-11.96,"	-76.00",16.79S,145.70E,Coast
201404102237,-12,"	-76.13",16.79S,145.70E,Coast
201404102238,-12.01,"	-76.25",16.79S,145.70E,Coast
201404102238,-12.03,"	-76.19",16.79S,145.70E,Coast
201404102239,-11.98,"	-76.34",16.79S,145.70E,Coast
201404102239,-11.93,"	-76.27",16.79S,145.70E,Coast
201404102240,-11.98,"	-76.40",16.79S,145.70E,Coast
201404102240,-12.04,"	-76.30",16.79S,145.70E,Coast
201404102240,-12.02,"	-76.24",16.79S,145.70E,Coast
201404102241,-11.97,"	-76.27",16.79S,145.70E,Coast
201404102241,-11.93,"	-76.37",16.79S,145.70E,Coast
201404102242,-11.98,"	-76.42",16.79S,145.70E,Coast
201404102242,-12.03,"	-76.49",16.79S,145.70E,Coast
201404102243,-12.03,"	-76.49",16.79S,145.70E,Coast
201404102243,-12.04,"	-76.47",16.79S,145.70E,Coast
201404102243,-12.03,"	-76.41",16.79S,145.70E,Coast
201404102244,-12.08,"	-76.43",16.79S,145.70E,Coast
201404102244,-12.04,"	-76.48",16.79S,145.70E,Coast
201404102245,-12.01,"	-76.48",16.79S,145.70E,Coast
201404102245,-11.97,"	-76.50",16.79S,145.70E,Coast
201404102246,-12.09,"	-76.39",16.79S,145.70E,Coast
201404102246,-12.02,"	-76.44",16.79S,145.70E,Coast
201404102246,-11.98,"	-76.48",16.79S,145.70E,Coast
201404102247,-12.02,"	-76.22",16.79S,145.70E,Coast
201404102247,-11.95,"	-76.49",16.79S,145.70E,Coast
201404102248,-11.87,"	-76.41",16.79S,145.70E,Coast
201404102248,-11.97,"	-76.55",16.79S,145.70E,Coast
201404102249,-12.02,"	-76.33",16.79S,145.70E,Coast
201404102249,-11.89,"	-76.13",16.79S,145.70E,Coast
201404102249,-11.82,"	-76.09",16.79S,145.70E,Coast
201404102250,-11.88,"	-76.16",16.79S,145.70E,Coast
201404102250,-11.93,"	-76.21",16.79S,145.70E,Coast
201404102251,-11.86,"	-76.12",16.79S,145.70E,Coast
201404102251,-11.93,"	-76.09",16.79S,145.70E,Coast
201404102252,-11.89,"	-76.30",16.79S,145.70E,Coast
201404102252,-11.86,"	-75.94",16.79S,145.70E,Coast
201404102252,-11.94,"	-76.19",16.79S,145.70E,Coast
201404102253,-11.88,"	-76.05",16.79S,145.70E,Coast
201404102253,-11.92,"	-75.97",16.79S,145.70E,Coast
201404102254,-11.8,"	-76.18",16.79S,145.70E,Coast
201404102254,-11.83,"	-76.13",16.79S,145.70E,Coast
201404102255,-11.89,"	-76.07",16.79S,145.70E,Coast
201404102255,-11.99,"	-76.00",16.79S,145.70E,Coast
201404102255,-11.88,"	-76.01",16.79S,145.70E,Coast
201404102256,-11.84,"	-75.85",16.79S,145.70E,Coast
201404102256,-11.92,"	-75.71",16.79S,145.70E,Coast
201404102257,-11.89,"	-75.68",16.79S,145.70E,Coast
201404102257,-11.84,"	-75.76",16.79S,145.70E,Coast
201404102258,-11.75,"	-75.57",16.79S,145.70E,Coast
201404102258,-11.74,"	-75.58",16.79S,145.70E,Coast
201404102258,-11.73,"	-75.70",16.79S,145.70E,Coast
201404102259,-11.79,"	-75.54",16.79S,145.70E,Coast
201404102259,-11.81,"	-75.64",16.79S,145.70E,Coast
201404102300,-11.86,"	-75.60",16.79S,145.70E,Coast
201404102300,-11.88,"	-75.47",16.79S,145.70E,Coast
201404102300,-11.82,"	-75.49",16.79S,145.70E,Coast
201404102301,-11.77,"	-75.60",16.79S,145.70E,Coast
201404102301,-11.84,"	-75.61",16.79S,145.70E,Coast
201404102302,-11.71,"	-75.47",16.79S,145.70E,Coast
201404102302,-11.67,"	-75.24",16.79S,145.70E,Coast
201404102303,-11.77,"	-75.26",16.79S,145.70E,Coast
201404102303,-11.77,"	-75.13",16.79S,145.70E,Coast
201404102303,-11.73,"	-75.03",16.79S,145.70E,Coast
201404102304,-11.68,"	-74.86",16.79S,145.70E,Coast
201404102304,-11.69,"	-75.09",16.79S,145.70E,Coast
201404102305,-11.68,"	-75.25",16.79S,145.70E,Coast
201404102305,-11.69,"	-75.05",16.79S,145.70E,Coast
201404102306,-11.72,"	-75.14",16.79S,145.70E,Coast
201404102306,-11.8,"	-75.08",16.79S,145.70E,Coast
201404102306,-11.85,"	-75.26",16.79S,145.70E,Coast
201404102307,-11.72,"	-75.22",16.79S,145.70E,Coast
201404102307,-11.72,"	-75.31",16.79S,145.70E,Coast
201404102308,-11.81,"	-75.51",16.79S,145.70E,Coast
201404102308,-11.74,"	-75.31",16.79S,145.70E,Coast
201404102309,-11.72,"	-75.34",16.79S,145.70E,Coast
201404102309,-11.82,"	-75.34",16.79S,145.70E,Coast
201404102309,-11.79,"	-75.44",16.79S,145.70E,Coast
201404102310,-11.75,"	-75.36",16.79S,145.70E,Coast
201404102310,-11.77,"	-75.10",16.79S,145.70E,Coast
201404102311,-11.78,"	-75.33",16.79S,145.70E,Coast
201404102311,-11.77,"	-75.47",16.79S,145.70E,Coast
201404102312,-11.75,"	-75.44",16.79S,145.70E,Coast
201404102312,-11.78,"	-75.29",16.79S,145.70E,Coast
201404102312,-11.8,"	-75.26",16.79S,145.70E,Coast
201404102313,-11.82,"	-75.29",16.79S,145.70E,Coast
201404102313,-11.74,"	-75.36",16.79S,145.70E,Coast
201404102314,-11.82,"	-75.58",16.79S,145.70E,Coast
201404102314,-11.82,"	-75.59",16.79S,145.70E,Coast
201404102315,-11.76,"	-75.70",16.79S,145.70E,Coast
201404102315,-11.82,"	-75.43",16.79S,145.70E,Coast
201404102315,-11.84,"	-75.42",16.79S,145.70E,Coast
201404102316,-11.8,"	-75.28",16.79S,145.70E,Coast
201404102316,-11.74,"	-75.47",16.79S,145.70E,Coast
201404102317,-11.83,"	-75.30",16.79S,145.70E,Coast
201404102317,-11.88,"	-75.21",16.79S,145.70E,Coast
201404102318,-11.72,"	-75.20",16.79S,145.70E,Coast
201404102318,-11.79,"	-75.28",16.79S,145.70E,Coast
201404102318,-11.76,"	-75.28",16.79S,145.70E,Coast
201404102319,-11.77,"	-75.42",16.79S,145.70E,Coast
201404102319,-11.86,"	-75.32",16.79S,145.70E,Coast
201404102320,-11.84,"	-75.29",16.79S,145.70E,Coast
201404102320,-11.77,"	-75.28",16.79S,145.70E,Coast
201404102321,-11.83,"	-75.31",16.79S,145.70E,Coast
201404102321,-11.76,"	-75.26",16.79S,145.70E,Coast
201404102321,-11.81,"	-75.34",16.79S,145.70E,Coast
201404102322,-11.86,"	-75.13",16.79S,145.70E,Coast
201404102322,-11.8,"	-74.99",16.79S,145.70E,Coast
201404102323,-11.76,"	-74.83",16.79S,145.70E,Coast
201404102323,-11.73,"	-74.84",16.79S,145.70E,Coast
201404102324,-11.75,"	-74.76",16.79S,145.70E,Coast
201404102324,-11.74,"	-74.73",16.79S,145.70E,Coast
201404102324,-11.66,"	-74.51",16.79S,145.70E,Coast
201404102325,-11.67,"	-74.45",16.79S,145.70E,Coast
201404102325,-11.74,"	-74.53",16.79S,145.70E,Coast
201404102326,-11.62,"	-74.58",16.79S,145.70E,Coast
201404102326,-11.67,"	-74.62",16.79S,145.70E,Coast
201404102327,-11.62,"	-74.53",16.79S,145.70E,Coast
201404102327,-11.59,"	-74.57",16.79S,145.70E,Coast
201404102327,-11.66,"	-74.46",16.79S,145.70E,Coast
201404102328,-11.64,"	-74.48",16.79S,145.70E,Coast
201404102328,-11.59,"	-74.27",16.79S,145.70E,Coast
201404102329,-11.66,"	-74.38",16.79S,145.70E,Coast
201404102329,-11.64,"	-74.32",16.79S,145.70E,Coast
201404102330,-11.58,"	-74.40",16.79S,145.70E,Coast
201404102330,-11.63,"	-74.60",16.79S,145.70E,Coast
201404102330,-11.71,"	-74.42",16.79S,145.70E,Coast
201404102331,-11.6,"	-74.48",16.79S,145.70E,Coast
201404102331,-11.71,"	-74.38",16.79S,145.70E,Coast
201404102332,-11.68,"	-74.31",16.79S,145.70E,Coast
201404102332,-11.68,"	-74.25",16.79S,145.70E,Coast
201404102333,-11.66,"	-74.44",16.79S,145.70E,Coast
201404102333,-11.64,"	-74.16",16.79S,145.70E,Coast
201404102333,-11.57,"	-74.21",16.79S,145.70E,Coast
201404102334,-11.7,"	-74.25",16.79S,145.70E,Coast
201404102334,-11.68,"	-74.15",16.79S,145.70E,Coast
201404102335,-11.65,"	-74.23",16.79S,145.70E,Coast
201404102335,-11.7,"	-74.22",16.79S,145.70E,Coast
201404102336,-11.69,"	-74.27",16.79S,145.70E,Coast
201404102336,-11.68,"	-74.17",16.79S,145.70E,Coast
201404102336,-11.65,"	-74.20",16.79S,145.70E,Coast
201404102337,-11.79,"	-74.23",16.79S,145.70E,Coast
201404102337,-11.69,"	-74.01",16.79S,145.70E,Coast
201404102338,-11.69,"	-74.02",16.79S,145.70E,Coast
201404102338,-11.64,"	-73.94",16.79S,145.70E,Coast
201404102339,-11.62,"	-74.04",16.79S,145.70E,Coast
201404102339,-11.63,"	-74.05",16.79S,145.70E,Coast
201404102339,-11.7,"	-74.10",16.79S,145.70E,Coast
201404102340,-11.69,"	-74.15",16.79S,145.70E,Coast
201404102340,-11.73,"	-74.14",16.79S,145.70E,Coast
201404102341,-11.72,"	-74.00",16.79S,145.70E,Coast
201404102341,-11.72,"	-74.13",16.79S,145.70E,Coast
201404102342,-11.66,"	-74.11",16.79S,145.70E,Coast
201404102342,-11.64,"	-74.13",16.79S,145.70E,Coast
201404102342,-11.73,"	-74.21",16.79S,145.70E,Coast
201404102343,-11.7,"	-74.23",16.79S,145.70E,Coast
201404102343,-11.76,"	-74.10",16.79S,145.70E,Coast
201404102344,-11.72,"	-74.16",16.79S,145.70E,Coast
201404102344,-11.79,"	-74.33",16.79S,145.70E,Coast
201404102345,-11.74,"	-74.11",16.79S,145.70E,Coast
201404102345,-11.65,"	-74.01",16.79S,145.70E,Coast
201404102345,-11.69,"	-73.96",16.79S,145.70E,Coast
201404102346,-11.67,"	-74.06",16.79S,145.70E,Coast
201404102346,-11.66,"	-73.92",16.79S,145.70E,Coast
201404102347,-11.75,"	-74.04",16.79S,145.70E,Coast
201404102347,-11.74,"	-73.91",16.79S,145.70E,Coast
201404102348,-11.69,"	-74.07",16.79S,145.70E,Coast
201404102348,-11.81,"	-74.03",16.79S,145.70E,Coast
201404102348,-11.79,"	-74.32",16.79S,145.70E,Coast
201404102349,-11.77,"	-74.41",16.79S,145.70E,Coast
201404102349,-11.78,"	-74.44",16.79S,145.70E,Coast
201404102350,-11.77,"	-74.58",16.79S,145.70E,Coast
201404102350,-11.79,"	-74.57",16.79S,145.70E,Coast
201404102351,-11.82,"	-74.72",16.79S,145.70E,Coast
201404102351,-11.74,"	-74.50",16.79S,145.70E,Coast
201404102351,-11.76,"	-74.66",16.79S,145.70E,Coast
201404102352,-11.8,"	-74.44",16.79S,145.70E,Coast
201404102352,-11.75,"	-74.55",16.79S,145.70E,Coast
201404102353,-11.87,"	-74.62",16.79S,145.70E,Coast
201404102353,-11.88,"	-74.76",16.79S,145.70E,Coast
201404102353,-11.82,"	-74.86",16.79S,145.70E,Coast
201404102354,-11.84,"	-74.61",16.79S,145.70E,Coast
201404102354,-11.79,"	-74.67",16.79S,145.70E,Coast
201404102355,-11.82,"	-74.60",16.79S,145.70E,Coast
201404102355,-11.76,"	-74.58",16.79S,145.70E,Coast
201404102356,-11.81,"	-74.62",16.79S,145.70E,Coast
201404102356,-11.76,"	-74.44",16.79S,145.70E,Coast
201404102356,-11.81,"	-74.58",16.79S,145.70E,Coast
201404102357,-11.78,"	-74.61",16.79S,145.70E,Coast
201404102357,-11.75,"	-74.59",16.79S,145.70E,Coast
201404102358,-11.75,"	-74.39",16.79S,145.70E,Coast
201404102358,-11.66,"	-74.41",16.79S,145.70E,Coast
201404102359,-11.78,"	-74.28",16.79S,145.70E,Coast
201404102359,-11.74,"	-74.21",16.79S,145.70E,Coast
201404102359,-11.66,"	-74.28",16.79S,145.70E,Coast
201404110000,-11.73,"	-74.09",16.79S,145.70E,Coast
201404110000,-11.74,"	-74.15",16.79S,145.70E,Coast
201404110001,-11.77,"	-74.19",16.79S,145.70E,Coast
201404110001,-11.71,"	-74.12",16.79S,145.70E,Coast
201404110002,-11.69,"	-74.10",16.79S,145.70E,Coast
201404110002,-11.74,"	-74.22",16.79S,145.70E,Coast
201404110002,-11.77,"	-74.48",16.79S,145.70E,Coast
201404110003,-11.74,"	-74.49",16.79S,145.70E,Coast
201404110003,-11.74,"	-74.47",16.79S,145.70E,Coast
201404110004,-11.73,"	-74.63",16.79S,145.70E,Coast
201404110004,-11.82,"	-74.88",16.79S,145.70E,Coast
201404110005,-11.75,"	-74.89",16.79S,145.70E,Coast
201404110005,-11.76,"	-75.03",16.79S,145.70E,Coast
201404110005,-11.86,"	-75.20",16.79S,145.70E,Coast
201404110006,-11.95,"	-75.33",16.79S,145.70E,Coast
201404110006,-11.87,"	-75.51",16.79S,145.70E,Coast
201404110007,-11.96,"	-75.67",16.79S,145.70E,Coast
201404110007,-11.97,"	-76.03",16.79S,145.70E,Coast
201404110008,-11.97,"	-75.96",16.79S,145.70E,Coast
201404110008,-12.05,"	-76.34",16.79S,145.70E,Coast
201404110008,-12.05,"	-76.64",16.79S,145.70E,Coast
201404110009,-12.03,"	-76.81",16.79S,145.70E,Coast
201404110009,-12.05,"	-77.04",16.79S,145.70E,Coast
201404110010,-12,"	-77.06",16.79S,145.70E,Coast
201404110010,-12.11,"	-77.26",16.79S,145.70E,Coast
201404110011,-12.14,"	-77.22",16.79S,145.70E,Coast
201404110011,-12.16,"	-77.24",16.79S,145.70E,Coast
201404110011,-12.09,"	-77.27",16.79S,145.70E,Coast
201404110012,-12.18,"	-77.25",16.79S,145.70E,Coast
201404110012,-12.2,"	-77.46",16.79S,145.70E,Coast
201404110013,-12.12,"	-77.51",16.79S,145.70E,Coast
201404110013,-12.15,"	-77.49",16.79S,145.70E,Coast
201404110014,-12.15,"	-77.83",16.79S,145.70E,Coast
201404110014,-12.11,"	-77.63",16.79S,145.70E,Coast
201404110014,-12.11,"	-77.62",16.79S,145.70E,Coast
201404110015,-12.13,"	-77.71",16.79S,145.70E,Coast
201404110015,-12.13,"	-77.65",16.79S,145.70E,Coast
201404110016,-12.19,"	-77.64",16.79S,145.70E,Coast
201404110016,-12.18,"	-77.65",16.79S,145.70E,Coast
201404110017,-12.26,"	-77.53",16.79S,145.70E,Coast
201404110017,-12.2,"	-77.61",16.79S,145.70E,Coast
201404110017,-12.11,"	-77.68",16.79S,145.70E,Coast
201404110018,-12.18,"	-77.84",16.79S,145.70E,Coast
201404110018,-12.17,"	-77.61",16.79S,145.70E,Coast
201404110019,-12.15,"	-77.69",16.79S,145.70E,Coast
201404110019,-12.14,"	-77.74",16.79S,145.70E,Coast
201404110020,-12.18,"	-77.78",16.79S,145.70E,Coast
201404110020,-12.19,"	-77.86",16.79S,145.70E,Coast
201404110020,-12.23,"	-77.86",16.79S,145.70E,Coast
201404110021,-12.27,"	-77.97",16.79S,145.70E,Coast
201404110021,-12.17,"	-77.81",16.79S,145.70E,Coast
201404110022,-12.25,"	-78.03",16.79S,145.70E,Coast
201404110022,-12.21,"	-78.16",16.79S,145.70E,Coast
201404110023,-12.17,"	-78.07",16.79S,145.70E,Coast
201404110023,-12.16,"	-78.03",16.79S,145.70E,Coast
201404110023,-12.24,"	-77.98",16.79S,145.70E,Coast
201404110024,-12.2,"	-78.22",16.79S,145.70E,Coast
201404110024,-12.26,"	-77.98",16.79S,145.70E,Coast
201404110025,-12.18,"	-77.79",16.79S,145.70E,Coast
201404110025,-12.19,"	-77.88",16.79S,145.70E,Coast
201404110026,-12.19,"	-77.91",16.79S,145.70E,Coast
201404110026,-12.31,"	-77.76",16.79S,145.70E,Coast
201404110026,-12.24,"	-77.64",16.79S,145.70E,Coast
201404110027,-12.14,"	-77.64",16.79S,145.70E,Coast
201404110027,-12.24,"	-77.64",16.79S,145.70E,Coast
201404110028,-12.15,"	-77.56",16.79S,145.70E,Coast
201404110028,-12.17,"	-77.52",16.79S,145.70E,Coast
201404110029,-12.2,"	-77.62",16.79S,145.70E,Coast
201404110029,-12.17,"	-77.31",16.79S,145.70E,Coast
201404110029,-12.17,"	-77.39",16.79S,145.70E,Coast
201404110030,-12.21,"	-77.40",16.79S,145.70E,Coast
201404110030,-12.19,"	-77.52",16.79S,145.70E,Coast
201404110031,-12.2,"	-77.55",16.79S,145.70E,Coast
201404110031,-12.22,"	-77.65",16.79S,145.70E,Coast
201404110032,-12.15,"	-77.70",16.79S,145.70E,Coast
201404110032,-12.21,"	-77.37",16.79S,145.70E,Coast
201404110032,-12.2,"	-77.56",16.79S,145.70E,Coast
201404110033,-12.15,"	-77.55",16.79S,145.70E,Coast
201404110033,-12.2,"	-77.31",16.79S,145.70E,Coast
201404110034,-12.12,"	-77.35",16.79S,145.70E,Coast
201404110034,-12.2,"	-77.48",16.79S,145.70E,Coast
201404110035,-12.21,"	-77.56",16.79S,145.70E,Coast
201404110035,-12.15,"	-77.61",16.79S,145.70E,Coast
201404110035,-12.13,"	-77.58",16.79S,145.70E,Coast
201404110036,-12.19,"	-77.59",16.79S,145.70E,Coast
201404110036,-12.26,"	-77.58",16.79S,145.70E,Coast
201404110037,-12.24,"	-77.47",16.79S,145.70E,Coast
201404110037,-12.21,"	-77.54",16.79S,145.70E,Coast
201404110038,-12.18,"	-77.43",16.79S,145.70E,Coast
201404110038,-12.21,"	-77.50",16.79S,145.70E,Coast
201404110038,-12.23,"	-77.48",16.79S,145.70E,Coast
201404110039,-12.15,"	-77.49",16.79S,145.70E,Coast
201404110039,-12.19,"	-77.46",16.79S,145.70E,Coast
201404110040,-12.2,"	-77.52",16.79S,145.70E,Coast
201404110040,-12.09,"	-77.48",16.79S,145.70E,Coast
201404110041,-12.16,"	-77.69",16.79S,145.70E,Coast
201404110041,-12.17,"	-77.64",16.79S,145.70E,Coast
201404110041,-12.15,"	-77.54",16.79S,145.70E,Coast
201404110042,-12.23,"	-77.74",16.79S,145.70E,Coast
201404110042,-12.23,"	-77.85",16.79S,145.70E,Coast
201404110043,-12.21,"	-77.51",16.79S,145.70E,Coast
201404110043,-12.18,"	-77.63",16.79S,145.70E,Coast
201404110043,-12.27,"	-77.47",16.79S,145.70E,Coast
201404110044,-12.31,"	-77.78",16.79S,145.70E,Coast
201404110044,-12.16,"	-77.75",16.79S,145.70E,Coast
201404110045,-12.19,"	-77.81",16.79S,145.70E,Coast
201404110045,-12.17,"	-77.69",16.79S,145.70E,Coast
201404110046,-12.19,"	-77.68",16.79S,145.70E,Coast
201404110046,-12.16,"	-77.62",16.79S,145.70E,Coast
201404110046,-12.21,"	-77.60",16.79S,145.70E,Coast
201404110047,-12.18,"	-77.62",16.79S,145.70E,Coast
201404110047,-12.15,"	-77.56",16.79S,145.70E,Coast
201404110048,-12.11,"	-77.38",16.79S,145.70E,Coast
201404110048,-12.13,"	-77.31",16.79S,145.70E,Coast
201404110049,-12.07,"	-77.37",16.79S,145.70E,Coast
201404110049,-12.05,"	-77.02",16.79S,145.70E,Coast
201404110049,-12.01,"	-77.23",16.79S,145.70E,Coast
201404110050,-12.04,"	-77.06",16.79S,145.70E,Coast
201404110050,-12.09,"	-77.14",16.79S,145.70E,Coast
201404110051,-12.06,"	-77.14",16.79S,145.70E,Coast
201404110051,-12.07,"	-77.07",16.79S,145.70E,Coast
201404110052,-12.09,"	-77.01",16.79S,145.70E,Coast
201404110052,-12.04,"	-76.94",16.79S,145.70E,Coast
201404110052,-12.03,"	-76.71",16.79S,145.70E,Coast
201404110053,-12.06,"	-76.79",16.79S,145.70E,Coast
201404110053,-11.98,"	-76.78",16.79S,145.70E,Coast
201404110054,-11.98,"	-76.34",16.79S,145.70E,Coast
201404110054,-12.01,"	-76.51",16.79S,145.70E,Coast
201404110055,-12.03,"	-76.52",16.79S,145.70E,Coast
201404110055,-12,"	-76.49",16.79S,145.70E,Coast
201404110055,-11.98,"	-76.55",16.79S,145.70E,Coast
201404110056,-11.98,"	-76.26",16.79S,145.70E,Coast
201404110056,-12.05,"	-76.28",16.79S,145.70E,Coast
201404110057,-11.95,"	-76.31",16.79S,145.70E,Coast
201404110057,-11.96,"	-76.27",16.79S,145.70E,Coast
201404110058,-11.97,"	-76.10",16.79S,145.70E,Coast
201404110058,-11.95,"	-76.04",16.79S,145.70E,Coast
201404110058,-11.83,"	-75.80",16.79S,145.70E,Coast
201404110059,-11.93,"	-75.89",16.79S,145.70E,Coast
201404110059,-11.91,"	-75.97",16.79S,145.70E,Coast
201404110100,-11.93,"	-76.09",16.79S,145.70E,Coast
201404110100,-11.91,"	-76.01",16.79S,145.70E,Coast
201404110101,-11.96,"	-76.06",16.79S,145.70E,Coast
201404110101,-11.91,"	-76.23",16.79S,145.70E,Coast
201404110101,-11.99,"	-76.00",16.79S,145.70E,Coast
201404110102,-11.88,"	-75.79",16.79S,145.70E,Coast
201404110102,-11.92,"	-76.01",16.79S,145.70E,Coast
201404110103,-11.96,"	-75.95",16.79S,145.70E,Coast
201404110103,-11.91,"	-75.86",16.79S,145.70E,Coast
201404110104,-11.89,"	-75.94",16.79S,145.70E,Coast
201404110104,-11.9,"	-75.91",16.79S,145.70E,Coast
201404110104,-11.94,"	-76.03",16.79S,145.70E,Coast
201404110105,-11.85,"	-75.86",16.79S,145.70E,Coast
201404110105,-11.86,"	-75.81",16.79S,145.70E,Coast
201404110106,-11.87,"	-75.87",16.79S,145.70E,Coast
201404110106,-11.97,"	-76.11",16.79S,145.70E,Coast
201404110107,-11.99,"	-76.06",16.79S,145.70E,Coast
201404110107,-12.01,"	-76.05",16.79S,145.70E,Coast
201404110107,-11.9,"	-75.93",16.79S,145.70E,Coast
201404110108,-11.95,"	-75.95",16.79S,145.70E,Coast
201404110108,-11.99,"	-76.13",16.79S,145.70E,Coast
201404110109,-12.02,"	-76.11",16.79S,145.70E,Coast
201404110109,-11.98,"	-76.20",16.79S,145.70E,Coast
201404110110,-12.03,"	-76.14",16.79S,145.70E,Coast
201404110110,-11.99,"	-76.25",16.79S,145.70E,Coast
201404110110,-12.03,"	-76.20",16.79S,145.70E,Coast
201404110111,-11.95,"	-76.26",16.79S,145.70E,Coast
201404110111,-11.97,"	-76.29",16.79S,145.70E,Coast
201404110112,-11.94,"	-76.22",16.79S,145.70E,Coast
201404110112,-12.03,"	-76.22",16.79S,145.70E,Coast
201404110113,-11.96,"	-76.16",16.79S,145.70E,Coast
201404110113,-11.98,"	-76.28",16.79S,145.70E,Coast
201404110113,-11.97,"	-76.29",16.79S,145.70E,Coast
201404110114,-12,"	-76.21",16.79S,145.70E,Coast
201404110114,-11.92,"	-76.16",16.79S,145.70E,Coast
201404110115,-11.92,"	-76.14",16.79S,145.70E,Coast
201404110115,-11.91,"	-76.25",16.79S,145.70E,Coast
201404110116,-11.89,"	-76.22",16.79S,145.70E,Coast
201404110116,-11.95,"	-76.08",16.79S,145.70E,Coast
201404110116,-12.02,"	-76.21",16.79S,145.70E,Coast
201404110117,-12.01,"	-76.28",16.79S,145.70E,Coast
201404110117,-11.99,"	-76.51",16.79S,145.70E,Coast
201404110118,-12.05,"	-76.50",16.79S,145.70E,Coast
201404110118,-12,"	-76.38",16.79S,145.70E,Coast
201404110119,-11.99,"	-76.35",16.79S,145.70E,Coast
201404110119,-12.06,"	-76.37",16.79S,145.70E,Coast
201404110119,-12.06,"	-76.53",16.79S,145.70E,Coast
201404110120,-12.06,"	-76.36",16.79S,145.70E,Coast
201404110120,-12.04,"	-76.47",16.79S,145.70E,Coast
201404110121,-12.01,"	-76.26",16.79S,145.70E,Coast
201404110121,-12.09,"	-76.49",16.79S,145.70E,Coast
201404110122,-12.1,"	-76.49",16.79S,145.70E,Coast
201404110122,-12.07,"	-76.75",16.79S,145.70E,Coast
201404110122,-12.05,"	-76.69",16.79S,145.70E,Coast
201404110123,-12.05,"	-76.89",16.79S,145.70E,Coast
201404110123,-12.11,"	-76.87",16.79S,145.70E,Coast
201404110124,-12.09,"	-77.02",16.79S,145.70E,Coast
201404110124,-12.06,"	-76.98",16.79S,145.70E,Coast
201404110125,-12.09,"	-76.95",16.79S,145.70E,Coast
201404110125,-12.12,"	-76.98",16.79S,145.70E,Coast
201404110125,-12.09,"	-77.24",16.79S,145.70E,Coast
